latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
42.7174,24.16588,298.5,0.75,0.77,2017-07-07,2307,N,VIIRS,n,1,285.1,2.7
42.71678,24.16401,308.6,0.44,0.39,2017-07-14,0035,N,VIIRS,n,1,288.9,2.8
42.71648,24.16888,302.2,0.39,0.36,2017-07-15,0017,N,VIIRS,n,1,285.1,4.1
42.71958,24.16397,298.6,0.46,0.39,2017-07-21,0004,N,VIIRS,n,1,287.9,0.6
42.71533,24.1687,298.8,0.46,0.39,2017-07-21,0004,N,VIIRS,n,1,287.6,4.5
42.71648,24.16505,301,0.75,0.77,2017-07-23,2307,N,VIIRS,n,1,287,1.1
42.71652,24.16821,330.7,0.53,0.5,2017-07-25,1153,N,VIIRS,l,1,302.3,6.3
42.71837,24.16253,300.1,0.41,0.37,2017-07-26,0010,N,VIIRS,n,1,287.4,1.2
42.71707,24.16922,308.5,0.49,0.49,2017-08-06,2345,N,VIIRS,n,1,291,3
42.71702,24.16838,304.3,0.54,0.68,2017-08-07,0126,N,VIIRS,n,1,289,1.8
42.71703,24.16914,310.7,0.41,0.45,2017-08-11,2352,N,VIIRS,n,1,293.4,4
42.83243,23.99069,302.2,0.45,0.47,2017-08-14,0054,N,VIIRS,n,1,284,1.2
42.71494,24.16389,297.8,0.75,0.77,2017-08-17,0138,N,VIIRS,n,1,282.9,3.4
42.71671,24.16933,311.4,0.51,0.66,2017-08-18,2320,N,VIIRS,n,1,286.7,1.1
42.7154,24.16514,296.1,0.55,0.68,2017-08-23,0126,N,VIIRS,n,1,281.1,2.1
42.71688,24.16812,316.3,0.43,0.62,2017-08-23,2327,N,VIIRS,n,1,284.6,2.7
42.71659,24.16394,304.9,0.39,0.44,2017-08-25,0048,N,VIIRS,n,1,284.3,1.3
42.71824,24.16106,310.4,0.41,0.37,2017-08-26,0030,N,VIIRS,n,1,286.2,1.8
42.71709,24.16927,324.2,0.41,0.37,2017-08-27,0011,N,VIIRS,n,1,288,1.8
42.71777,24.16426,312.5,0.41,0.37,2017-08-27,0011,N,VIIRS,n,1,287.2,2.2
42.7167,24.163,308.8,0.41,0.45,2017-09-12,2352,N,VIIRS,n,1,286.5,1.3
42.71738,24.16252,301.5,0.47,0.47,2017-09-15,0055,N,VIIRS,n,1,286.9,1.2
42.71784,24.16849,304.1,0.76,0.77,2017-09-18,0138,N,VIIRS,n,1,285.5,2.3
42.71516,24.16463,299.7,0.55,0.51,2017-09-20,0101,N,VIIRS,n,1,286,2.3
42.71508,24.16921,302.4,0.49,0.48,2017-09-23,2346,N,VIIRS,n,1,279.9,3.7
42.71649,24.16935,311.7,0.47,0.64,2017-10-05,0120,N,VIIRS,n,1,278.5,2.9
42.71746,24.16787,314.9,0.58,0.52,2017-11-05,2340,N,VIIRS,n,1,275.6,3
42.71791,24.16419,299.1,0.51,0.41,2017-12-06,2358,N,VIIRS,n,1,271,1.4
42.71775,24.15906,296.2,0.56,0.51,2017-12-25,0101,N,VIIRS,n,1,273.4,0.9
42.71709,24.16875,298,0.58,0.52,2018-01-08,2339,N,VIIRS,n,1,264.2,2.4
42.71495,24.16789,324.2,0.51,0.66,2018-01-25,2320,N,VIIRS,n,1,268.3,4.9
42.71658,24.16947,335.3,0.61,0.53,2018-02-01,1032,N,VIIRS,n,1,284.9,8.6
42.71705,24.16901,305.4,0.49,0.48,2018-02-14,2345,N,VIIRS,n,1,269.3,1.9
42.87351,24.13721,300.7,0.39,0.36,2018-03-12,0016,N,VIIRS,n,1,272.9,0.5
42.67821,22.8882,335.2,0.39,0.36,2012-10-01,1113,N,VIIRS,n,1,309.9,6.3
42.76642,22.70377,345.5,0.47,0.4,2012-10-07,1101,N,VIIRS,n,1,302.8,16.7
42.8698,22.9032,353.1,0.33,0.55,2012-10-09,1204,N,VIIRS,n,1,294.3,5.2
42.87179,22.90551,337.5,0.33,0.55,2012-10-09,1204,N,VIIRS,n,1,294.7,4.1
42.68957,23.05648,297.1,0.49,0.65,2012-10-12,0123,N,VIIRS,n,1,277.1,1.2
42.68384,23.05369,307.7,0.49,0.65,2012-10-12,0123,N,VIIRS,n,1,277.6,1.4
42.87168,23.0977,347.5,0.48,0.65,2012-10-20,1017,N,VIIRS,n,1,295.4,4.2
42.64059,23.02439,367,0.33,0.56,2012-10-25,1204,N,VIIRS,h,1,305.9,22.9
42.63631,23.02106,325.8,0.33,0.56,2012-10-25,1204,N,VIIRS,n,1,298.3,9.8
42.64168,23.02454,356,0.33,0.56,2012-10-25,1204,N,VIIRS,n,1,299,7.8
42.6437,22.78428,327.8,0.57,0.43,2012-10-26,1145,N,VIIRS,n,1,296.9,5.9
42.46156,22.97408,329,0.39,0.36,2013-01-21,1113,N,VIIRS,n,1,287.5,7.9
42.83134,23.12045,337.3,0.41,0.37,2013-02-16,1127,N,VIIRS,n,1,282.7,3.5
42.87233,23.08917,335,0.6,0.7,2013-03-01,1224,N,VIIRS,n,1,286.1,3.5
42.83885,22.96507,348,0.41,0.37,2013-03-05,1108,N,VIIRS,n,1,293.7,12.9
42.856,23.1158,333.9,0.45,0.39,2013-03-09,1133,N,VIIRS,n,1,294.3,3.1
42.85105,23.11707,344.2,0.41,0.37,2013-03-20,1127,N,VIIRS,n,1,293.6,9.4
42.4602,23.07045,335.7,0.41,0.61,2013-03-23,1211,N,VIIRS,n,1,286.9,2.3
42.63744,23.12608,300.7,0.5,0.49,2013-05-20,0100,N,VIIRS,n,1,283.5,0.8
42.59185,23.10249,308.9,0.38,0.36,2013-06-23,0023,N,VIIRS,n,1,291.5,1.1
42.59164,23.10427,301.5,0.39,0.44,2013-07-04,2358,N,VIIRS,n,1,286.6,0.7
42.59242,23.10214,308.4,0.42,0.45,2013-07-18,0054,N,VIIRS,n,1,285.1,1.3
42.58911,23.10357,297.9,0.46,0.39,2013-07-24,0042,N,VIIRS,n,1,284.7,1.2
42.5917,23.10479,304.6,0.38,0.36,2013-07-25,0023,N,VIIRS,n,1,287.2,1
42.43029,22.99024,338.2,0.4,0.6,2013-07-29,1212,N,VIIRS,n,1,304.1,3.4
42.59301,23.1019,300.9,0.46,0.47,2013-07-31,2352,N,VIIRS,n,1,286.2,0.6
42.69255,22.78941,326.7,0.5,0.41,2013-10-08,1142,N,VIIRS,n,1,293.7,9
42.68999,22.94585,333.7,0.38,0.36,2013-10-25,1123,N,VIIRS,n,1,303.5,2
42.48779,22.88988,334.3,0.42,0.61,2013-10-28,1027,N,VIIRS,n,1,293.1,2.5
42.6632,22.91873,326.8,0.4,0.37,2013-10-30,1129,N,VIIRS,n,1,288.7,2
42.45745,23.0013,337.4,0.42,0.37,2013-10-31,1111,N,VIIRS,n,1,288.7,2.8
42.59296,23.10285,314.7,0.42,0.45,2013-11-07,0056,N,VIIRS,n,1,276.3,1.5
42.48342,22.88019,356.3,0.47,0.39,2014-02-15,1106,N,VIIRS,n,1,300.3,20.1
42.65899,23.02294,331.8,0.46,0.39,2014-02-15,1106,N,VIIRS,n,1,290.4,3.7
42.83522,22.96191,354.7,0.4,0.6,2014-02-17,1029,N,VIIRS,n,1,293,11.2
42.47277,22.97279,331.8,0.44,0.38,2014-03-12,1138,N,VIIRS,n,1,296.1,4
42.59147,23.10469,302,0.42,0.45,2014-03-15,0058,N,VIIRS,n,1,273.8,1
42.88565,22.89146,335.6,0.48,0.65,2014-03-15,1222,N,VIIRS,n,1,294,2.4
42.68869,22.94805,331.6,0.49,0.48,2014-03-20,1048,N,VIIRS,n,1,293.2,3.4
42.68485,22.95213,354.3,0.59,0.7,2014-03-20,1229,N,VIIRS,n,1,290.5,8.3
42.68333,22.95126,351.6,0.59,0.7,2014-03-20,1229,N,VIIRS,n,1,291.6,5.7
42.48688,22.89356,331.8,0.42,0.37,2014-03-24,1114,N,VIIRS,n,1,287.6,2.9
42.87534,23.09802,339.8,0.56,0.51,2014-03-31,1043,N,VIIRS,n,1,299.3,7.1
42.875,23.1002,330.5,0.5,0.66,2014-03-31,1223,N,VIIRS,n,1,297.7,3.7
42.6433,22.93523,328.2,0.39,0.36,2014-04-03,1127,N,VIIRS,l,1,300.8,2
42.59142,23.10422,300.5,0.5,0.49,2014-05-07,0107,N,VIIRS,n,1,277,1.2
42.58999,23.10325,298.2,0.5,0.49,2014-05-07,0107,N,VIIRS,n,1,276.4,0.9
42.59161,23.10387,296.5,0.5,0.49,2014-06-24,0108,N,VIIRS,n,1,286.3,0.8
42.59106,23.10547,310.4,0.43,0.38,2014-07-02,0018,N,VIIRS,n,1,283.3,0.9
42.59298,23.10207,295.2,0.42,0.45,2014-07-05,0102,N,VIIRS,n,1,284.2,0.6
42.59133,23.10287,313.9,0.39,0.36,2014-08-02,0037,N,VIIRS,n,1,286.7,1.6
42.59165,23.10279,300.5,0.39,0.36,2014-09-19,0038,N,VIIRS,n,1,282.2,0.8
42.58913,23.1012,297.7,0.35,0.57,2014-09-22,0122,N,VIIRS,n,1,283.2,0.5
42.65977,22.79674,367,0.4,0.6,2014-10-04,1221,N,VIIRS,h,1,292.8,26.1
42.66516,22.79121,367,0.4,0.6,2014-10-04,1221,N,VIIRS,l,1,288.4,11.7
42.41796,23.0906,342.7,0.41,0.6,2014-11-05,1221,N,VIIRS,n,1,287.6,4.9
42.59197,23.10555,295.8,0.36,0.57,2014-11-25,0122,N,VIIRS,n,1,271.5,0.6
42.4659,22.95739,347.3,0.38,0.44,2015-02-21,1153,N,VIIRS,n,1,271,5.3
42.45772,22.97795,326.9,0.38,0.36,2015-03-21,1128,N,VIIRS,n,1,293.8,2.1
42.8595,22.96235,332.2,0.39,0.36,2015-04-17,1121,N,VIIRS,n,1,301,4.2
42.85873,22.95762,339.7,0.39,0.36,2015-04-17,1121,N,VIIRS,n,1,302.9,5.1
42.77305,23.00712,331.1,0.55,0.51,2015-05-06,1204,N,VIIRS,n,1,300.9,4.7
42.59091,23.10627,297.8,0.54,0.42,2015-06-17,0053,N,VIIRS,n,1,284.7,0.7
42.59243,23.10451,303.9,0.45,0.47,2015-07-21,2356,N,VIIRS,n,1,291.2,0.8
42.59119,23.10212,310.5,0.42,0.45,2015-07-24,0059,N,VIIRS,n,1,288.7,1.5
42.59211,23.1015,302.4,0.54,0.42,2015-08-04,0052,N,VIIRS,n,1,289.5,1.4
42.86026,23.09601,339.1,0.57,0.52,2015-08-09,1042,N,VIIRS,n,1,309.9,5.7
42.91759,23.04026,312.8,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,285.3,3
42.9167,23.04519,306.2,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,285,0.7
42.91512,23.03419,329.7,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,288,3
42.91264,23.02812,300.4,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,285.1,0.6
42.91084,23.03803,297,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,285.1,0.6
42.90905,23.04791,308.8,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,286.6,0.8
42.91046,23.00076,346.8,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,289.9,9.3
42.90227,23.04581,322.4,0.42,0.37,2015-08-10,0040,N,VIIRS,n,1,286.7,1.9
42.90773,23.01578,305.5,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,285,1
42.90801,22.99457,336.8,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,288,4.3
42.90644,22.98349,336.4,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,289.2,7.8
42.90554,22.9885,304.2,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,288.2,1.3
42.90215,22.98746,317.2,0.41,0.37,2015-08-10,0040,N,VIIRS,n,1,287.7,1.3
42.91127,23.03215,329.5,0.48,0.64,2015-08-10,1023,N,VIIRS,n,1,296,5.1
42.91178,23.01233,367,0.48,0.65,2015-08-10,1023,N,VIIRS,h,1,303.8,13.9
42.91687,23.02912,329.7,0.48,0.64,2015-08-10,1023,N,VIIRS,l,1,304,9.4
42.91344,23.01781,355.4,0.48,0.64,2015-08-10,1023,N,VIIRS,n,1,301.3,16.3
42.91729,23.00896,367,0.48,0.65,2015-08-10,1023,N,VIIRS,h,1,304.5,13.9
42.91899,23.01458,332.3,0.48,0.64,2015-08-10,1023,N,VIIRS,n,1,302.5,16.3
42.91064,22.98707,330.5,0.48,0.65,2015-08-10,1023,N,VIIRS,n,1,297.4,10
42.75298,22.88607,336.8,0.55,0.51,2015-08-10,1204,N,VIIRS,n,1,300.1,18.2
42.75254,22.87954,340.1,0.55,0.51,2015-08-10,1204,N,VIIRS,n,1,299.3,8.5
42.75725,22.87848,351.9,0.55,0.51,2015-08-10,1204,N,VIIRS,n,1,306.2,8.5
42.88709,23.03191,332.9,0.56,0.52,2015-08-10,1204,N,VIIRS,n,1,287.9,2.3
42.90471,23.00707,333.3,0.56,0.51,2015-08-10,1204,N,VIIRS,l,1,305.4,4.9
42.91095,23.02815,334.2,0.56,0.52,2015-08-10,1204,N,VIIRS,l,1,308.5,14.2
42.90714,22.97189,350,0.56,0.51,2015-08-10,1204,N,VIIRS,n,1,301.6,15.9
42.91335,22.99245,331.3,0.56,0.51,2015-08-10,1204,N,VIIRS,l,1,305.1,3.6
42.90998,23.02028,351.2,0.56,0.52,2015-08-10,1204,N,VIIRS,n,1,310.2,12.8
42.9091,23.00595,333.2,0.56,0.52,2015-08-10,1204,N,VIIRS,l,1,305.9,7.4
42.90693,22.97106,352.6,0.56,0.51,2015-08-10,1204,N,VIIRS,n,1,301.3,9.8
42.91169,22.97023,346.4,0.56,0.51,2015-08-10,1204,N,VIIRS,n,1,300.4,27.3
42.91095,22.95333,300.6,0.4,0.37,2015-08-11,0021,N,VIIRS,n,1,284.2,0.4
42.75944,22.89302,311.8,0.39,0.44,2015-08-12,0002,N,VIIRS,n,1,290.4,1.3
42.75583,22.88769,303.6,0.39,0.44,2015-08-12,0002,N,VIIRS,n,1,288.2,0.8
42.59105,23.10208,297.1,0.42,0.45,2015-08-25,0058,N,VIIRS,n,1,285.6,0.7
42.47591,22.99016,331.4,0.5,0.49,2015-08-30,1048,N,VIIRS,l,1,303.1,12.6
42.48025,22.98831,353.4,0.5,0.49,2015-08-30,1048,N,VIIRS,n,1,308.5,12.6
42.4846,22.98651,331.8,0.5,0.49,2015-08-30,1048,N,VIIRS,l,1,306.5,5.3
42.94162,22.7994,336.9,0.57,0.69,2015-08-30,1229,N,VIIRS,n,1,299.5,6.4
42.73337,22.81795,306,0.39,0.36,2015-09-06,0033,N,VIIRS,n,1,286.6,1.2
42.89943,23.09992,345.2,0.39,0.44,2015-09-17,1150,N,VIIRS,n,1,305.2,4.3
42.85589,23.12187,338.8,0.59,0.7,2015-11-02,1228,N,VIIRS,n,1,287.6,7.7
42.59093,23.10245,302.6,0.35,0.57,2015-11-12,0116,N,VIIRS,n,1,279.2,0.9
42.51702,22.97255,343,0.49,0.41,2016-03-06,1142,N,VIIRS,n,1,290,10.8
42.65547,22.96781,328.3,0.48,0.65,2016-04-05,1220,N,VIIRS,n,1,300.2,3.3
42.59031,23.1039,302.5,0.39,0.36,2016-04-17,0030,N,VIIRS,n,1,284,0.7
42.59258,23.1025,308,0.39,0.36,2016-06-04,0031,N,VIIRS,n,1,284.7,1.1
42.58915,23.10074,298,0.35,0.57,2016-06-23,0114,N,VIIRS,n,1,287.9,0.7
42.69316,23.02008,330.7,0.44,0.38,2016-07-07,1135,N,VIIRS,n,1,302.3,6.3
42.87963,23.12587,344,0.45,0.39,2016-07-14,1104,N,VIIRS,n,1,309.2,14.8
42.85322,23.05686,341.6,0.41,0.6,2016-08-06,1213,N,VIIRS,n,1,299.5,3.3
42.78431,22.95463,334.1,0.46,0.39,2016-08-15,1104,N,VIIRS,n,1,304.2,2.7
42.89024,22.96953,345.6,0.4,0.37,2016-08-19,1129,N,VIIRS,n,1,306.1,8.6
42.70555,23.01431,328,0.48,0.65,2016-09-12,1219,N,VIIRS,n,1,292.2,3.4
42.70538,23.00803,339.3,0.48,0.65,2016-09-12,1219,N,VIIRS,n,1,291.8,3.4
42.59115,23.10098,298.9,0.4,0.37,2016-09-14,0017,N,VIIRS,n,1,283.6,0.8
42.69901,22.80261,341,0.49,0.4,2016-09-14,1141,N,VIIRS,n,1,305.4,19
42.69833,22.79649,346.1,0.49,0.4,2016-09-14,1141,N,VIIRS,n,1,310,19
42.70272,22.80186,342.3,0.49,0.4,2016-09-14,1141,N,VIIRS,n,1,310.4,19
42.85672,23.11361,332.3,0.47,0.48,2016-09-24,1154,N,VIIRS,n,1,296.5,3.1
42.82996,23.04396,329.2,0.58,0.52,2016-09-28,1039,N,VIIRS,n,1,297.8,4.1
42.5918,23.10183,319.9,0.47,0.4,2016-11-21,0043,N,VIIRS,n,1,273.5,1.8
42.59284,23.10527,295.8,0.35,0.57,2017-02-18,0113,N,VIIRS,n,1,272.6,0.5
42.58792,23.1025,304.9,0.35,0.57,2017-02-18,0113,N,VIIRS,n,1,270.4,0.5
42.82171,23.03947,341.4,0.57,0.69,2017-03-03,1013,N,VIIRS,n,1,281.5,8.4
42.82321,23.0379,347.8,0.57,0.69,2017-03-03,1013,N,VIIRS,n,1,282.8,6.7
42.64196,22.97248,338.9,0.46,0.47,2017-03-03,1153,N,VIIRS,n,1,295.5,8.5
42.82504,23.04568,339.4,0.44,0.39,2017-03-04,1134,N,VIIRS,n,1,292.9,4.9
42.51465,22.94212,329.3,0.42,0.45,2017-03-17,1050,N,VIIRS,n,1,289.8,2.2
42.86985,23.10686,332.8,0.44,0.39,2017-03-20,1134,N,VIIRS,n,1,294.8,3.1
42.49918,22.8294,330.8,0.54,0.51,2017-03-24,1159,N,VIIRS,n,1,297.7,4.5
42.78272,22.98102,329.3,0.55,0.51,2017-03-24,1159,N,VIIRS,n,1,302.4,4.2
42.47563,22.91431,339.2,0.42,0.61,2017-03-29,1025,N,VIIRS,n,1,302.2,3.4
42.98782,23.12117,329.8,0.4,0.44,2017-03-30,1147,N,VIIRS,n,1,292.7,21.2
42.77888,22.98598,334.2,0.42,0.37,2017-04-01,1109,N,VIIRS,l,1,305.5,10.5
42.59065,23.10442,302,0.44,0.38,2017-04-05,0010,N,VIIRS,n,1,278.2,0.9
42.86182,22.95861,335.6,0.48,0.65,2017-04-25,1019,N,VIIRS,n,1,291.3,1.9
42.59141,23.10457,301.3,0.39,0.44,2017-05-28,2358,N,VIIRS,n,1,282.7,0.8
42.59315,23.10361,301.9,0.39,0.36,2017-06-07,0029,N,VIIRS,n,1,287.6,0.9
42.59254,23.10193,297.5,0.42,0.37,2017-06-12,0036,N,VIIRS,n,1,284.3,0.7
42.59166,23.10338,301.5,0.42,0.37,2017-06-28,0036,N,VIIRS,n,1,288.8,0.7
42.59107,23.10085,296.5,0.5,0.41,2017-07-05,0004,N,VIIRS,n,1,283.1,0.9
42.59052,23.10527,304.6,0.44,0.38,2017-07-10,0010,N,VIIRS,n,1,287.7,0.8
43.01697,22.9155,343.3,0.58,0.69,2017-08-03,1225,N,VIIRS,n,1,305.9,11.1
42.83879,22.94528,346.1,0.4,0.37,2017-08-06,1128,N,VIIRS,n,1,312,13
42.59094,23.10414,302.5,0.53,0.42,2017-08-09,0048,N,VIIRS,n,1,288.5,1
42.69738,23.03642,295.2,0.39,0.36,2017-08-26,0030,N,VIIRS,n,1,283.5,0.5
42.59847,22.80035,340.5,0.45,0.47,2017-09-11,1154,N,VIIRS,n,1,302.8,4.3
42.59,23.10269,296.3,0.57,0.43,2017-10-03,2359,N,VIIRS,n,1,279.5,0.9
42.5903,23.10567,303.2,0.54,0.42,2017-10-12,0049,N,VIIRS,n,1,277.2,1.4
42.59,23.10488,295.9,0.38,0.36,2017-11-25,0024,N,VIIRS,n,1,271.3,0.4
42.59134,23.1018,307.1,0.39,0.36,2017-12-16,0030,N,VIIRS,n,1,269.6,0.8
42.59269,23.1034,301.2,0.42,0.45,2018-01-05,0055,N,VIIRS,n,1,270.2,1.3
42.58974,23.10185,299.4,0.54,0.42,2018-04-22,0048,N,VIIRS,n,1,278.2,1
42.59196,23.10176,312.9,0.42,0.45,2018-04-27,0054,N,VIIRS,n,1,283.3,1.3
42.70718,23.07691,300.1,0.44,0.38,2018-05-10,0011,N,VIIRS,n,1,275.9,0.7
42.59095,23.10168,301.2,0.44,0.38,2018-06-11,0011,N,VIIRS,n,1,285.1,0.7
42.59095,23.10528,320.8,0.39,0.36,2018-07-12,0029,N,VIIRS,n,1,287.5,1.9
42.59177,23.10348,312.7,0.46,0.39,2018-07-22,0042,N,VIIRS,n,1,288.1,1.4
42.58825,23.10214,295.4,0.46,0.39,2018-07-22,0042,N,VIIRS,n,1,285.4,0.6
42.59138,23.10346,297,0.42,0.45,2018-08-17,0055,N,VIIRS,n,1,282.6,0.5
42.43835,23.04025,331.6,0.58,0.7,2018-08-22,1225,N,VIIRS,n,1,296.6,5.6
42.44318,23.03738,348,0.58,0.7,2018-08-22,1225,N,VIIRS,n,1,298.3,6.8
42.44309,23.03012,342.1,0.58,0.7,2018-08-22,1225,N,VIIRS,n,1,296.1,6.8
42.59205,23.10216,300.6,0.38,0.36,2018-08-24,0023,N,VIIRS,n,1,287.9,0.9
42.10805,26.28129,336.7,0.44,0.38,2015-02-17,1128,N,VIIRS,n,1,274.1,5
42.01108,26.54472,349.6,0.4,0.37,2015-04-17,1120,N,VIIRS,n,1,301.8,7.2
41.95404,26.55752,305.9,0.49,0.4,2015-08-05,0034,N,VIIRS,n,1,283.7,1.3
42.00649,26.68567,351.4,0.41,0.6,2015-08-05,1017,N,VIIRS,n,1,296.8,4.2
41.91818,26.53377,336.8,0.46,0.39,2015-09-04,1054,N,VIIRS,n,1,310.6,2.7
42.11604,26.83202,337.7,0.41,0.45,2016-08-24,1135,N,VIIRS,n,1,296.4,2.9
42.05431,26.99937,348.7,0.41,0.45,2016-09-09,1134,N,VIIRS,n,1,295.8,22.7
42.10324,27.01767,326.6,0.53,0.42,2016-09-20,1128,N,VIIRS,n,1,283.6,6.1
42.11032,27.01007,367,0.53,0.42,2016-09-20,1128,N,VIIRS,h,1,329.6,85.2
42.11741,27.00245,328,0.53,0.42,2016-09-20,1128,N,VIIRS,n,1,295.5,16.2
42.12287,26.76092,328.1,0.52,0.41,2016-10-06,1128,N,VIIRS,n,1,296.2,3.1
41.85176,26.44614,330.9,0.72,0.76,2016-10-30,1219,N,VIIRS,n,1,285.1,6.5
42.15971,26.4841,326.7,0.51,0.41,2017-02-27,1128,N,VIIRS,n,1,293.9,3.3
41.74002,26.29379,330.7,0.33,0.56,2017-03-03,1153,N,VIIRS,n,1,291.3,1.6
42.07172,26.39662,355.3,0.5,0.49,2017-03-18,1031,N,VIIRS,n,1,295.3,6.2
42.14514,26.49188,367,0.41,0.61,2017-03-24,1159,N,VIIRS,h,1,305.6,14
41.89577,26.41771,331.5,0.42,0.38,2017-04-07,1056,N,VIIRS,n,1,287.6,3.3
41.87696,26.54916,348.7,0.47,0.48,2017-08-16,1141,N,VIIRS,n,1,297.6,10.8
41.87194,26.54167,313.8,0.42,0.38,2017-08-16,2358,N,VIIRS,n,1,289.6,0.9
41.87175,26.53461,341.1,0.44,0.39,2017-08-17,1122,N,VIIRS,n,1,304.7,10.1
41.87398,26.52299,349.2,0.44,0.38,2017-08-17,1122,N,VIIRS,n,1,305.5,10.4
41.87304,26.51915,298.2,0.63,0.72,2017-08-18,0120,N,VIIRS,n,1,286.4,0.8
42.06746,26.90966,352.1,0.56,0.51,2017-08-20,1025,N,VIIRS,n,1,310.6,51.4
42.07362,26.91406,341.8,0.56,0.51,2017-08-20,1025,N,VIIRS,n,1,305.4,13.3
42.07195,26.9074,350.8,0.56,0.51,2017-08-20,1025,N,VIIRS,n,1,307.1,17.9
42.29457,24.60084,329.5,0.38,0.36,2012-10-01,1113,N,VIIRS,l,1,304.2,3.6
42.35026,24.60205,334.8,0.38,0.36,2012-10-17,1113,N,VIIRS,n,1,298.8,2.7
42.25092,24.60815,343.6,0.33,0.55,2013-01-08,1157,N,VIIRS,n,1,276.9,7
42.25585,24.60354,338.6,0.33,0.55,2013-01-08,1157,N,VIIRS,n,1,274,7
42.25607,24.60763,367,0.33,0.55,2013-01-08,1157,N,VIIRS,l,1,280.2,7
42.25653,24.60084,335.7,0.38,0.43,2013-01-09,1138,N,VIIRS,n,1,278.5,8.7
42.22414,24.59488,331.7,0.46,0.39,2013-03-11,1056,N,VIIRS,n,1,296.4,3.4
42.23958,24.61182,330.3,0.42,0.45,2013-03-17,1043,N,VIIRS,n,1,290.7,2.3
42.24135,24.61314,335.9,0.41,0.45,2013-03-17,1043,N,VIIRS,n,1,290.7,2.8
42.24537,24.61155,330.5,0.41,0.45,2013-03-17,1043,N,VIIRS,n,1,289.1,2.8
42.25121,24.59855,347.4,0.42,0.45,2013-03-17,1043,N,VIIRS,n,1,289,5.3
42.23156,24.58243,327.8,0.44,0.38,2013-03-20,1127,N,VIIRS,n,1,296.7,2.5
42.24672,24.61748,326.6,0.44,0.38,2013-03-20,1127,N,VIIRS,l,1,298.8,2.5
42.27308,24.61363,338.2,0.34,0.56,2013-04-14,1159,N,VIIRS,n,1,286.3,5.5
42.27284,24.60941,353.6,0.34,0.56,2013-04-14,1159,N,VIIRS,n,1,288.2,4.9
42.27267,24.61329,338.2,0.34,0.56,2013-04-14,1159,N,VIIRS,n,1,286.8,4.7
42.27246,24.60906,353.3,0.34,0.56,2013-04-14,1159,N,VIIRS,n,1,288.8,4.2
42.23642,24.6062,331.1,0.41,0.37,2013-04-17,1102,N,VIIRS,n,1,302.5,1.1
42.27196,24.60529,336.3,0.41,0.37,2013-04-17,1102,N,VIIRS,n,1,298.7,3.3
42.26979,24.60107,337.9,0.56,0.52,2013-04-25,1153,N,VIIRS,n,1,309.7,4.4
42.26894,24.60023,337.2,0.56,0.52,2013-04-25,1153,N,VIIRS,n,1,309.2,6.3
42.32738,24.59849,311.8,0.44,0.38,2013-08-11,0004,N,VIIRS,n,1,278.7,2.5
42.32388,24.59767,330.9,0.44,0.38,2013-08-11,0004,N,VIIRS,n,1,283.3,2.5
42.33762,24.59378,340.8,0.44,0.38,2013-08-11,1128,N,VIIRS,n,1,300.2,4.9
42.34465,24.59221,334.3,0.44,0.38,2013-08-11,1128,N,VIIRS,n,1,300,7.6
42.21329,24.61095,297.5,0.4,0.6,2013-08-12,2327,N,VIIRS,n,1,287.1,0.4
42.28198,24.58179,348.8,0.38,0.36,2013-09-18,1116,N,VIIRS,n,1,304.9,5.2
42.28527,24.5809,326.6,0.38,0.36,2013-09-18,1116,N,VIIRS,l,1,301.1,5.2
42.29413,24.58767,341.9,0.33,0.55,2013-09-18,2334,N,VIIRS,n,1,282.6,3.2
42.29295,24.58639,327.1,0.33,0.55,2013-09-18,2334,N,VIIRS,n,1,281.2,3.5
42.29271,24.59047,321.2,0.33,0.55,2013-09-18,2334,N,VIIRS,n,1,281.2,2.4
42.29109,24.58694,301,0.42,0.61,2013-09-19,0114,N,VIIRS,n,1,278,1
42.21697,24.62345,337.4,0.42,0.45,2013-09-25,1045,N,VIIRS,n,1,306,3.9
42.23273,24.59569,343.3,0.42,0.45,2013-09-25,1045,N,VIIRS,n,1,310,8.9
42.23785,24.599,341.4,0.42,0.45,2013-09-25,1045,N,VIIRS,n,1,305.8,7.5
42.23834,24.59547,343.9,0.42,0.45,2013-09-25,1045,N,VIIRS,n,1,305.4,5.1
42.2488,24.58109,330.2,0.49,0.49,2013-10-06,1039,N,VIIRS,n,1,293.9,3.4
42.3177,24.59022,326.7,0.49,0.49,2013-10-06,1039,N,VIIRS,n,1,295.9,2
42.31848,24.57629,338.3,0.59,0.7,2013-10-06,1220,N,VIIRS,n,1,296.1,10
